code_passage,mnemo_passage,val_prof_passage,code_unite_prof_passage,libelle_unite_prof_passage,uri_unite_prof_passage,code_lieusurv,libelle_lieusurv,mnemo_lieusurv,code_prel,mnemo_prel,date_prel,ecartu_prel,code_niveau_prel,libelle_niveau_prel,code_engin_prel,libelle_engin_prel,coordonnee_x_prel,coordonnee_y_prel,code_projection,type_acquisition_coord,code_producteur,nom_producteur,uri_producteur,commentaire_prel,code_echantillon,mnemo_echantillon,code_taxon_echantillon,nomlatin_taxon_echantillon,uri_taxon_echantillon,code_analyse,code_support,libelle_support,uri_support,code_fraction,libelle_fraction,uri_fraction,code_organisme_analyste,nom_organisme_analyste,uri_organisme_analyste,codes_reseaux,noms_reseaux,uri_reseaux,date_controle_analyse,date_qualification_resultat,code_qualification_analyse,libelle_qualification_analyse,commentaire_qualification_resultat,date_validation_analyse,commentaire_analyse,code_parametre,libelle_parametre,uri_parametre,resultat_analyse,code_unite_resultat,libelle_unite_resultat,uri_unite_resultat,code_methode,libelle_methode,uri_methode,longitude,latitude,result_ug_per_kg_dw
60826553,,,,,,21042612,29135aP1s1-Loctudy Sédiment 1 bassin de,045-P-015,62007265,,7/2/19 2:00,,,,60000500.0,Ben. Eckman25cm,-4.173540561,47.83532045,31.0,2.0,1432,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,Issu de la reprise QUADRILABO du 05/05/2023,61031759.0,Loctudy pÃªche,,,,73014617,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,1432.0,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,119,RÃ©seau national de surveillance de la qualitÃ© des sÃ©diments dans les ports maritimes,https://id.eaufrance.fr/dc/0000000119,5/5/23 2:00,1/1/00 1:00,0,Non qualifiÃ©,,5/5/23 2:00,Issu de la reprise QUADRILABO du 05/05/2023,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.05,160,milligramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/160,405,DÃ©termination de certains micropolluants organiques par chromatographie en phase gazeuse double spectromÃ©trie de masse (GC/MS/MS),https://id.eaufrance.fr/met/405,-4.173540561,47.83532045,50.0
60826572,,,,,,21042612,29135aP1s1-Loctudy Sédiment 1 bassin de,045-P-015,62007311,,9/20/22 2:00,,,,60000500.0,Ben. Eckman25cm,-4.173540561,47.83532045,31.0,2.0,1432,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,Issu de la reprise QUADRILABO du 05/05/2023,61031789.0,Loctudy pÃªche 2022,,,,73016062,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,1432.0,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,119,RÃ©seau national de surveillance de la qualitÃ© des sÃ©diments dans les ports maritimes,https://id.eaufrance.fr/dc/0000000119,5/5/23 2:00,1/1/00 1:00,0,Non qualifiÃ©,,5/5/23 2:00,Issu de la reprise QUADRILABO du 05/05/2023,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.08,160,milligramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/160,405,DÃ©termination de certains micropolluants organiques par chromatographie en phase gazeuse double spectromÃ©trie de masse (GC/MS/MS),https://id.eaufrance.fr/met/405,-4.173540561,47.83532045,80.0
60826552,,,,,,21042613,29072aP1s1-Le Guilvinec Sédiment 1 bassi,044-P-017,62007263,,7/16/19 2:00,,,,60000500.0,Ben. Eckman25cm,-4.280374716,47.7941515,31.0,2.0,1432,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,Issu de la reprise QUADRILABO du 05/05/2023,61031756.0,Guilvinec pÃªche,,,,73014515,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,1432.0,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,119,RÃ©seau national de surveillance de la qualitÃ© des sÃ©diments dans les ports maritimes,https://id.eaufrance.fr/dc/0000000119,5/5/23 2:00,1/1/00 1:00,0,Non qualifiÃ©,,5/5/23 2:00,Issu de la reprise QUADRILABO du 05/05/2023,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.41,160,milligramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/160,405,DÃ©termination de certains micropolluants organiques par chromatographie en phase gazeuse double spectromÃ©trie de masse (GC/MS/MS),https://id.eaufrance.fr/met/405,-4.280374716,47.7941515,410.0
60826573,,,,,,21042613,29072aP1s1-Le Guilvinec Sédiment 1 bassi,044-P-017,62007312,,6/13/22 2:00,,,,60000500.0,Ben. Eckman25cm,-4.280374716,47.7941515,31.0,2.0,1432,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,Issu de la reprise QUADRILABO du 05/05/2023,61031792.0,Guilvinec pÃªche 2022,,,,73016164,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,1432.0,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,119,RÃ©seau national de surveillance de la qualitÃ© des sÃ©diments dans les ports maritimes,https://id.eaufrance.fr/dc/0000000119,5/5/23 2:00,1/1/00 1:00,0,Non qualifiÃ©,,5/5/23 2:00,Issu de la reprise QUADRILABO du 05/05/2023,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.31,160,milligramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/160,405,DÃ©termination de certains micropolluants organiques par chromatographie en phase gazeuse double spectromÃ©trie de masse (GC/MS/MS),https://id.eaufrance.fr/met/405,-4.280374716,47.7941515,310.0
60677025,,,,,,21043601,29057aV1e1-La Forêt Fouesnant Eau 1 Port,047-P-019,61685432,,5/16/18 2:00,,,,60000500.0,Ben. Eckman25cm,-3.974205351,47.89965776,31.0,2.0,1432,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,Issu de la reprise QUADRILABO du 07/11/2018,60754709.0,Port La Foret,,,,69654458,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,1432.0,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,119,RÃ©seau national de surveillance de la qualitÃ© des sÃ©diments dans les ports maritimes,https://id.eaufrance.fr/dc/0000000119,11/7/18 1:00,1/1/00 1:00,0,Non qualifiÃ©,,11/7/18 1:00,Issu de la reprise QUADRILABO du 07/11/2018,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.06,160,milligramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/160,405,DÃ©termination de certains micropolluants organiques par chromatographie en phase gazeuse double spectromÃ©trie de masse (GC/MS/MS),https://id.eaufrance.fr/met/405,-3.974205351,47.89965776,60.0
60826569,,,,,,21043601,29057aV1e1-La Forêt Fouesnant Eau 1 Port,047-P-019,62007305,,6/24/21 2:00,,,,60000500.0,Ben. Eckman25cm,-3.974205351,47.89965776,31.0,2.0,1432,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,Issu de la reprise QUADRILABO du 05/05/2023,61031784.0,Port La ForÃªt 2021,,,,73015758,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,1432.0,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,119,RÃ©seau national de surveillance de la qualitÃ© des sÃ©diments dans les ports maritimes,https://id.eaufrance.fr/dc/0000000119,5/5/23 2:00,1/1/00 1:00,0,Non qualifiÃ©,,5/5/23 2:00,Issu de la reprise QUADRILABO du 05/05/2023,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.07,160,milligramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/160,405,DÃ©termination de certains micropolluants organiques par chromatographie en phase gazeuse double spectromÃ©trie de masse (GC/MS/MS),https://id.eaufrance.fr/met/405,-3.974205351,47.89965776,70.0
60895614,,,,,,21043601,29057aV1e1-La Forêt Fouesnant Eau 1 Port,047-P-019,62123518,,9/17/24 2:00,,,,60000500.0,Ben. Eckman25cm,-3.974205351,47.89965776,31.0,2.0,1432,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,Issu de la reprise QUADRILABO du 07/05/2025,61094461.0,Port la ForÃªt plaisance,,,,74114165,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,1432.0,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,119,RÃ©seau national de surveillance de la qualitÃ© des sÃ©diments dans les ports maritimes,https://id.eaufrance.fr/dc/0000000119,5/7/25 2:00,1/1/00 1:00,0,Non qualifiÃ©,,5/7/25 2:00,Issu de la reprise QUADRILABO du 07/05/2025,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,60.0,132,microgramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/132,405,DÃ©termination de certains micropolluants organiques par chromatographie en phase gazeuse double spectromÃ©trie de masse (GC/MS/MS),https://id.eaufrance.fr/met/405,-3.974205351,47.89965776,60.0
60677264,,,,,,21043603,29039aP1e2-Concarneau Eau 2 Face chantie,047-P-021,61685794,,9/20/17 2:00,,,,60000500.0,Ben. Eckman25cm,-3.90953687,47.87499125,31.0,2.0,1432,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,Issu de la reprise QUADRILABO du 13/11/2018,60756565.0,Roscoff commerce,,,,69679137,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,1432.0,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,119,RÃ©seau national de surveillance de la qualitÃ© des sÃ©diments dans les ports maritimes,https://id.eaufrance.fr/dc/0000000119,11/13/18 1:00,1/1/00 1:00,0,Non qualifiÃ©,,11/13/18 1:00,Issu de la reprise QUADRILABO du 13/11/2018,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.4,160,milligramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/160,405,DÃ©termination de certains micropolluants organiques par chromatographie en phase gazeuse double spectromÃ©trie de masse (GC/MS/MS),https://id.eaufrance.fr/met/405,-3.90953687,47.87499125,400.0
60826561,,,,,,21043603,29039aP1e2-Concarneau Eau 2 Face chantie,047-P-021,62007284,,6/29/20 2:00,,,,60000500.0,Ben. Eckman25cm,-3.90953687,47.87499125,31.0,2.0,1432,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,Issu de la reprise QUADRILABO du 05/05/2023,61031775.0,Concarneau pÃªche,,,,73015351,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,1432.0,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,119,RÃ©seau national de surveillance de la qualitÃ© des sÃ©diments dans les ports maritimes,https://id.eaufrance.fr/dc/0000000119,5/5/23 2:00,1/1/00 1:00,0,Non qualifiÃ©,,5/5/23 2:00,Issu de la reprise QUADRILABO du 05/05/2023,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,0.38,160,milligramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/160,405,DÃ©termination de certains micropolluants organiques par chromatographie en phase gazeuse double spectromÃ©trie de masse (GC/MS/MS),https://id.eaufrance.fr/met/405,-3.90953687,47.87499125,380.0
60895613,,,,,,21043603,29039aP1e2-Concarneau Eau 2 Face chantie,047-P-021,62123516,,7/17/23 2:00,,,,60000500.0,Ben. Eckman25cm,-3.90953687,47.87499125,31.0,2.0,1432,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,Issu de la reprise QUADRILABO du 07/05/2025,61094459.0,Concarneau pÃªche,,,,74114027,6,Sédiments,https://id.eaufrance.fr/sup/6,32,Particule < 2 mm de sédiments,https://id.eaufrance.fr/fan/32,1432.0,Cellule de QualitÃ© des Eaux Littorales du FinistÃ¨re,https://id.eaufrance.fr/int/1432,119,RÃ©seau national de surveillance de la qualitÃ© des sÃ©diments dans les ports maritimes,https://id.eaufrance.fr/dc/0000000119,5/7/25 2:00,1/1/00 1:00,0,Non qualifiÃ©,,5/7/25 2:00,Issu de la reprise QUADRILABO du 07/05/2025,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,421.0,132,microgramme par kilogramme de matière sèche,https://id.eaufrance.fr/urf/132,405,DÃ©termination de certains micropolluants organiques par chromatographie en phase gazeuse double spectromÃ©trie de masse (GC/MS/MS),https://id.eaufrance.fr/met/405,-3.90953687,47.87499125,421.0
60790023,,42.5,,,,22044010,Ouest pointe du talus,043-P-016,61936708,,9/30/20 17:01,2.0,27.0,Horizon 2,101.0,Car.reineck,-3.52858333,47.6949333,31.0,60000321.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60984263.0,20-67,,,,72572887,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,47950600000000.0,BIO-LITTORAL,https://id.eaufrance.fr/int/47950640400025,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/8/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/8/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,24.8,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-3.52858333,47.6949333,24.8
60790024,,44.5,,,,22044012,Nord ouest Pen Men,043-P-018,61936709,,9/30/20 17:30,2.0,27.0,Horizon 2,101.0,Car.reineck,-3.61008333,47.7068333,31.0,60000321.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60984264.0,20-68,,,,72572863,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,47950600000000.0,BIO-LITTORAL,https://id.eaufrance.fr/int/47950640400025,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/8/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/8/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,69.8,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-3.61008333,47.7068333,69.8
60511933,14-513,2.2,,,,22044101,Riec sur Belon,048-P-027,60606207,DCE AELB,9/18/14 14:09,2.0,27.0,Horizon 2,20.0,Ben.Eckaman,-3.703309,47.817373,31.0,1.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60558829.0,DCE AELB,,,,71376192,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,1850.0,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,5/26/20 2:00,1/1/00 1:00,0,Non qualifiÃ©,,5/26/20 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,171.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-3.703309,47.817373,171.0
60788606,,2.0,,,,22044101,Riec sur Belon,048-P-027,61933509,,7/2/20 15:30,2.0,27.0,Horizon 2,60001583.0,BenneEck0.33,-3.72027778,47.81666667,31.0,3.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60984089.0,20-513,,,,72571320,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,47950600000000.0,BIO-LITTORAL,https://id.eaufrance.fr/int/47950640400025,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/8/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/8/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,167.0,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-3.72027778,47.81666667,167.0
60790021,,28.5,,,,23045021,Ouest banc des truies,049-P-004,61936706,,9/30/20 15:23,2.0,27.0,Horizon 2,101.0,Car.reineck,-3.42336667,47.6759333,31.0,60000321.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60984261.0,20-64,,,,72571745,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,47950600000000.0,BIO-LITTORAL,https://id.eaufrance.fr/int/47950640400025,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/8/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/8/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,62.2,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-3.42336667,47.6759333,62.2
60790022,,13.7,,,,23045022,Passe de Lorient,049-P-005,61936707,,9/30/20 16:00,2.0,27.0,Horizon 2,101.0,Car.reineck,-3.3719667,47.6982,31.0,60000321.0,1850,UnitÃ© de recherche BiogÃ©ochimie et Ã©cotoxicologie (IFREMER),https://id.eaufrance.fr/int/1850,,60984262.0,20-63,,,,72571710,6,Sédiments,https://id.eaufrance.fr/sup/6,36,Fraction totale de sédiments,https://id.eaufrance.fr/fan/36,47950600000000.0,BIO-LITTORAL,https://id.eaufrance.fr/int/47950640400025,105,RÃ©seau d'Observation de la Contamination Chimique du milieu marin (ROCCH) - Volet SÃ©diments,https://id.eaufrance.fr/dc/0000000105,9/8/22 2:00,1/1/00 1:00,0,Non qualifiÃ©,,9/8/22 2:00,,1115,Benzo(a)pyrène,https://id.eaufrance.fr/par/1115,20.8,458,nanogramme par gramme de matière sèche,https://id.eaufrance.fr/urf/458,1319,PFE-GC-MSMS,https://id.eaufrance.fr/met/1319,-3.3719667,47.6982,20.8
